customer_id,Segment,Action,Coupon,Priority,Est_ROI
C041600,Standard,No Action,None,Low,Low
C041601,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041602,Standard,No Action,None,Low,Low
C041603,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041604,Standard,No Action,None,Low,Low
C041605,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041606,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041607,Standard,No Action,None,Low,Low
C041608,Standard,No Action,None,Low,Low
C041609,Standard,No Action,None,Low,Low
C041610,Standard,No Action,None,Low,Low
C041611,Standard,No Action,None,Low,Low
C041612,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041613,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041614,Standard,No Action,None,Low,Low
C041615,Standard,No Action,None,Low,Low
C041616,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041617,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041618,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041619,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041620,Standard,No Action,None,Low,Low
C041621,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041622,Standard,No Action,None,Low,Low
C041623,Standard,No Action,None,Low,Low
C041624,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041625,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041626,Standard,No Action,None,Low,Low
C041627,Standard,No Action,None,Low,Low
C041628,Standard,No Action,None,Low,Low
C041629,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041630,Standard,No Action,None,Low,Low
C041631,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041632,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041633,Standard,No Action,None,Low,Low
C041634,Standard,No Action,None,Low,Low
C041635,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041636,Standard,No Action,None,Low,Low
C041637,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041638,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041639,Standard,No Action,None,Low,Low
C041640,Standard,No Action,None,Low,Low
C041641,Standard,No Action,None,Low,Low
C041642,Standard,No Action,None,Low,Low
C041643,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041644,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041645,Standard,No Action,None,Low,Low
C041646,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041647,Standard,No Action,None,Low,Low
C041648,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041649,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041650,Standard,No Action,None,Low,Low
C041651,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041652,Standard,No Action,None,Low,Low
C041653,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041654,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041655,Standard,No Action,None,Low,Low
C041656,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041657,Standard,No Action,None,Low,Low
C041659,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041660,Standard,No Action,None,Low,Low
C041661,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041662,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041663,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041664,Standard,No Action,None,Low,Low
C041665,Standard,No Action,None,Low,Low
C041666,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041667,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041668,Standard,No Action,None,Low,Low
C041669,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041670,At Risk,Win-back 20% Discount,COMEBACK20,Critical,High
C041671,Standard,No Action,None,Low,Low
C041672,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041673,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041674,Standard,No Action,None,Low,Low
C041675,Standard,No Action,None,Low,Low
C041676,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041677,Standard,No Action,None,Low,Low
C041678,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041679,Standard,No Action,None,Low,Low
C041680,Standard,No Action,None,Low,Low
C041681,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041682,Standard,No Action,None,Low,Low
C041683,Standard,No Action,None,Low,Low
C041684,Standard,No Action,None,Low,Low
C041685,Standard,No Action,None,Low,Low
C041686,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041687,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041688,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041689,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041691,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041692,Standard,No Action,None,Low,Low
C041693,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041694,Standard,No Action,None,Low,Low
C041695,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041696,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041697,Standard,No Action,None,Low,Low
C041698,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041699,Standard,No Action,None,Low,Low
C041700,Standard,No Action,None,Low,Low
C041701,Standard,No Action,None,Low,Low
C041702,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041703,Standard,No Action,None,Low,Low
C041704,Standard,No Action,None,Low,Low
C041705,Standard,No Action,None,Low,Low
C041706,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041707,Standard,No Action,None,Low,Low
C041708,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041709,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041710,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041711,Standard,No Action,None,Low,Low
C041713,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041714,Standard,No Action,None,Low,Low
C041715,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041716,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041717,Standard,No Action,None,Low,Low
C041718,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041719,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041720,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041721,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041722,Standard,No Action,None,Low,Low
C041723,Standard,No Action,None,Low,Low
C041724,Standard,No Action,None,Low,Low
C041725,Standard,No Action,None,Low,Low
C041726,Standard,No Action,None,Low,Low
C041727,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041728,Standard,No Action,None,Low,Low
C041729,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041730,Standard,No Action,None,Low,Low
C041731,Standard,No Action,None,Low,Low
C041732,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041733,Standard,No Action,None,Low,Low
C041734,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041736,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041737,Standard,No Action,None,Low,Low
C041738,Standard,No Action,None,Low,Low
C041739,Standard,No Action,None,Low,Low
C041740,Standard,No Action,None,Low,Low
C041741,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041742,Standard,No Action,None,Low,Low
C041743,Standard,No Action,None,Low,Low
C041744,Standard,No Action,None,Low,Low
C041745,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041746,Standard,No Action,None,Low,Low
C041747,Standard,No Action,None,Low,Low
C041748,Standard,No Action,None,Low,Low
C041749,Standard,No Action,None,Low,Low
C041750,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041751,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041752,Standard,No Action,None,Low,Low
C041753,Standard,No Action,None,Low,Low
C041754,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041755,Standard,No Action,None,Low,Low
C041756,Standard,No Action,None,Low,Low
C041757,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041758,Standard,No Action,None,Low,Low
C041759,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041760,Standard,No Action,None,Low,Low
C041761,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041762,Standard,No Action,None,Low,Low
C041763,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041764,Standard,No Action,None,Low,Low
C041765,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041766,Standard,No Action,None,Low,Low
C041767,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041768,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041769,Standard,No Action,None,Low,Low
C041770,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041771,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041772,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041773,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041774,Standard,No Action,None,Low,Low
C041775,At Risk,Win-back 20% Discount,COMEBACK20,Critical,High
C041776,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041777,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041778,Standard,No Action,None,Low,Low
C041779,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041780,Standard,No Action,None,Low,Low
C041781,Standard,No Action,None,Low,Low
C041782,Standard,No Action,None,Low,Low
C041783,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041784,Standard,No Action,None,Low,Low
C041785,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041786,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041787,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041788,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041789,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041790,Standard,No Action,None,Low,Low
C041791,Standard,No Action,None,Low,Low
C041792,Standard,No Action,None,Low,Low
C041793,Standard,No Action,None,Low,Low
C041794,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041795,Standard,No Action,None,Low,Low
C041796,Standard,No Action,None,Low,Low
C041797,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041798,Standard,No Action,None,Low,Low
C041799,Standard,No Action,None,Low,Low
C041800,Standard,No Action,None,Low,Low
C041802,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041803,Standard,No Action,None,Low,Low
C041804,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041805,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041806,Standard,No Action,None,Low,Low
C041807,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041808,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041809,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041810,Standard,No Action,None,Low,Low
C041811,Standard,No Action,None,Low,Low
C041812,Standard,No Action,None,Low,Low
C041813,Standard,No Action,None,Low,Low
C041815,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041816,Standard,No Action,None,Low,Low
C041817,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041818,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041819,Standard,No Action,None,Low,Low
C041820,Standard,No Action,None,Low,Low
C041821,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041822,Standard,No Action,None,Low,Low
C041823,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041824,Standard,No Action,None,Low,Low
C041825,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041826,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041827,Standard,No Action,None,Low,Low
C041828,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041829,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041830,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041831,Standard,No Action,None,Low,Low
C041832,Standard,No Action,None,Low,Low
C041834,Standard,No Action,None,Low,Low
C041835,Standard,No Action,None,Low,Low
C041836,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041837,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041838,Standard,No Action,None,Low,Low
C041839,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041840,Standard,No Action,None,Low,Low
C041841,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041842,Standard,No Action,None,Low,Low
C041843,Standard,No Action,None,Low,Low
C041844,Standard,No Action,None,Low,Low
C041845,Standard,No Action,None,Low,Low
C041846,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041847,Standard,No Action,None,Low,Low
C041848,Standard,No Action,None,Low,Low
C041849,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041850,Standard,No Action,None,Low,Low
C041851,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041852,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041853,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041854,Standard,No Action,None,Low,Low
C041855,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041856,Standard,No Action,None,Low,Low
C041857,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041858,Standard,No Action,None,Low,Low
C041859,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041860,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041861,Standard,No Action,None,Low,Low
C041862,Standard,No Action,None,Low,Low
C041863,Standard,No Action,None,Low,Low
C041864,Standard,No Action,None,Low,Low
C041865,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041866,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041867,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041868,Standard,No Action,None,Low,Low
C041869,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041870,Standard,No Action,None,Low,Low
C041871,Standard,No Action,None,Low,Low
C041872,Standard,No Action,None,Low,Low
C041873,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041875,Standard,No Action,None,Low,Low
C041876,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041877,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041878,Standard,No Action,None,Low,Low
C041879,Standard,No Action,None,Low,Low
C041880,Standard,No Action,None,Low,Low
C041881,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041882,Standard,No Action,None,Low,Low
C041883,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041884,Standard,No Action,None,Low,Low
C041885,Standard,No Action,None,Low,Low
C041886,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041888,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041889,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041890,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041891,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041892,Standard,No Action,None,Low,Low
C041893,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041894,Standard,No Action,None,Low,Low
C041895,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041896,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041897,At Risk,Win-back 20% Discount,COMEBACK20,Critical,High
C041898,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041899,Standard,No Action,None,Low,Low
C041900,Standard,No Action,None,Low,Low
C041901,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041902,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041903,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041904,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041905,Standard,No Action,None,Low,Low
C041906,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041907,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041908,Standard,No Action,None,Low,Low
C041909,Standard,No Action,None,Low,Low
C041910,Standard,No Action,None,Low,Low
C041911,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041912,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041913,Standard,No Action,None,Low,Low
C041914,Standard,No Action,None,Low,Low
C041915,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041916,Standard,No Action,None,Low,Low
C041917,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041918,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041919,Standard,No Action,None,Low,Low
C041920,Standard,No Action,None,Low,Low
C041921,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041922,Standard,No Action,None,Low,Low
C041923,Standard,No Action,None,Low,Low
C041924,Standard,No Action,None,Low,Low
C041925,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041926,Standard,No Action,None,Low,Low
C041927,Standard,No Action,None,Low,Low
C041928,Standard,No Action,None,Low,Low
C041929,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041930,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041931,Standard,No Action,None,Low,Low
C041932,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041934,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041935,Standard,No Action,None,Low,Low
C041936,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041937,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041938,Standard,No Action,None,Low,Low
C041939,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041940,Standard,No Action,None,Low,Low
C041941,Standard,No Action,None,Low,Low
C041942,Standard,No Action,None,Low,Low
C041943,Standard,No Action,None,Low,Low
C041944,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041945,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041946,Standard,No Action,None,Low,Low
C041947,Standard,No Action,None,Low,Low
C041948,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041949,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041950,Standard,No Action,None,Low,Low
C041951,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041952,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041953,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041954,Standard,No Action,None,Low,Low
C041955,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041956,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041957,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041958,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041959,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041960,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041961,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041963,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C041964,Standard,No Action,None,Low,Low
C041965,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041966,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C041967,Standard,No Action,None,Low,Low
C041968,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
