customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
C045843,27,2,21622.95,2,1,1,211,Standard
C045844,122,3,36217.21,1,2,2,122,At Risk
C045845,8,2,18936.8,5,1,1,511,Loyal Customers
C045846,124,2,17287.97,1,1,1,111,At Risk
C045847,32,2,25645.46,2,1,2,212,Standard
C045848,4,3,6931.549999999999,5,2,1,521,Loyal Customers
C045849,10,4,63916.88999999999,4,3,3,433,Loyal Customers
C045850,169,1,13447.13,1,1,1,111,At Risk
C045851,20,5,123154.53,3,3,5,335,Standard
C045852,72,4,47913.34,1,3,3,133,At Risk
C045853,6,3,16437.99,5,2,1,521,Loyal Customers
C045854,36,3,27939.27,2,2,2,222,Standard
C045855,213,1,263.49,1,1,1,111,At Risk
C045856,20,1,6594.79,3,1,1,311,Standard
C045857,40,1,12489.13,2,1,1,211,Standard
C045858,25,4,66830.53,3,3,3,333,Standard
C045859,78,2,48909.21,1,1,3,113,At Risk
C045860,2,3,19854.36,5,2,1,521,Loyal Customers
C045861,5,3,33608.21,5,2,2,522,Loyal Customers
C045862,42,1,19952.94,2,1,1,211,Standard
C045863,28,4,41919.43,2,3,2,232,Standard
C045864,7,3,42594.42,5,2,2,522,Loyal Customers
C045865,35,3,38205.78,2,2,2,222,Standard
C045866,4,3,95790.97,5,2,4,524,Loyal Customers
C045867,22,2,2270.27,3,1,1,311,Standard
C045868,9,4,55407.590000000004,5,3,3,533,Loyal Customers
C045869,15,5,44508.88,4,3,2,432,Loyal Customers
C045870,26,3,12977.189999999999,3,2,1,321,Standard
C045871,7,3,90156.37,5,2,4,524,Loyal Customers
C045873,9,2,31887.350000000002,5,1,2,512,Loyal Customers
C045874,20,2,20989.88,3,1,1,311,Standard
C045875,27,2,33729.06,2,1,2,212,Standard
C045876,9,3,39048.41,5,2,2,522,Loyal Customers
C045877,4,2,67832.42,5,1,3,513,Loyal Customers
C045878,5,1,12997.17,5,1,1,511,Loyal Customers
C045880,28,4,22040.68,2,3,2,232,Standard
C045881,6,3,39315.090000000004,5,2,2,522,Loyal Customers
C045882,30,2,24468.33,2,1,2,212,Standard
C045883,4,2,11111.46,5,1,1,511,Loyal Customers
C045884,114,3,28186.719999999998,1,2,2,122,At Risk
C045885,6,1,4652.360000000001,5,1,1,511,Loyal Customers
C045886,4,4,33781.68,5,3,2,532,Loyal Customers
C045887,14,3,98678.19,4,2,4,424,Loyal Customers
C045888,78,1,21965.81,1,1,1,111,At Risk
C045889,14,1,15875.589999999998,4,1,1,411,Loyal Customers
C045890,96,3,31325.47,1,2,2,122,At Risk
C045891,53,3,144264.95,2,2,5,225,Standard
C045892,29,1,4912.29,2,1,1,211,Standard
C045893,8,2,10062.54,5,1,1,511,Loyal Customers
C045894,19,3,25767.440000000002,3,2,2,322,Standard
C045895,20,4,57618.71000000001,3,3,3,333,Standard
C045896,4,4,39597.47,5,3,2,532,Loyal Customers
C045898,136,3,11260.79,1,2,1,121,At Risk
C045899,6,4,32366.48,5,3,2,532,Loyal Customers
C045900,22,4,70534.67,3,3,3,333,Standard
C045901,65,1,25694.88,1,1,2,112,At Risk
C045902,6,5,46979.9,5,3,3,533,Loyal Customers
C045903,10,5,25555.49,4,3,2,432,Loyal Customers
C045904,2,3,12251.050000000001,5,2,1,521,Loyal Customers
C045905,20,3,38629.729999999996,3,2,2,322,Standard
C045906,16,5,82713.32,4,3,4,434,Loyal Customers
C045907,9,3,36843.93,5,2,2,522,Loyal Customers
C045908,44,5,87637.8,2,3,4,234,Standard
C045909,38,2,37735.84,2,1,2,212,Standard
C045910,10,5,49880.04,4,3,3,433,Loyal Customers
C045911,15,2,14763.689999999999,4,1,1,411,Loyal Customers
C045912,9,2,5509.4400000000005,5,1,1,511,Loyal Customers
C045913,6,5,30797.55,5,3,2,532,Loyal Customers
C045914,19,3,96144.04000000001,3,2,4,324,Standard
C045915,5,3,48628.659999999996,5,2,3,523,Loyal Customers
C045916,8,5,80065.79,5,3,4,534,Loyal Customers
C045917,7,2,48346.04,5,1,3,513,Loyal Customers
C045918,55,3,55903.06,2,2,3,223,Standard
C045919,3,3,25082.71,5,2,2,522,Loyal Customers
C045920,22,4,61155.41,3,3,3,333,Standard
C045921,149,2,54855.020000000004,1,1,3,113,At Risk
C045922,6,6,91175.57,5,4,4,544,Loyal Customers
C045923,13,2,6496.99,4,1,1,411,Loyal Customers
C045924,57,3,39687.07,2,2,2,222,Standard
C045925,147,4,32890.42,1,3,2,132,At Risk
C045926,12,1,241.51,4,1,1,411,Loyal Customers
C045927,60,3,49164.89,1,2,3,123,At Risk
C045928,54,2,32824.86,2,1,2,212,Standard
C045929,31,2,9162.909999999998,2,1,1,211,Standard
C045930,14,3,15256.130000000001,4,2,1,421,Loyal Customers
C045931,5,3,24613.43,5,2,2,522,Loyal Customers
C045932,17,5,63469.33,4,3,3,433,Loyal Customers
C045933,97,3,69507.06,1,2,3,123,At Risk
C045934,205,1,13555.88,1,1,1,111,At Risk
C045935,63,1,13758.71,1,1,1,111,At Risk
C045936,2,2,3429.5,5,1,1,511,Loyal Customers
C045937,89,1,19562.57,1,1,1,111,At Risk
C045938,20,5,114259.86,3,3,4,334,Standard
C045939,6,1,10860.88,5,1,1,511,Loyal Customers
C045940,17,3,22323.16,4,2,2,422,Loyal Customers
C045941,23,3,33109.47,3,2,2,322,Standard
C045942,10,2,13908.220000000001,4,1,1,411,Loyal Customers
C045943,10,3,50958.37,4,2,3,423,Loyal Customers
C045944,53,3,14759.779999999999,2,2,1,221,Standard
C045945,8,5,105373.27,5,3,4,534,Loyal Customers
C045946,229,1,28066.730000000003,1,1,2,112,At Risk
C045947,8,2,16229.26,5,1,1,511,Loyal Customers
C045948,30,5,34167.67,2,3,2,232,Standard
C045949,8,4,41006.520000000004,5,3,2,532,Loyal Customers
C045950,10,2,63644.45,4,1,3,413,Loyal Customers
C045951,130,1,62137.51,1,1,3,113,At Risk
C045952,29,3,23395.15,2,2,2,222,Standard
C045953,1,8,84696.41,5,5,4,554,Loyal Customers
C045954,10,2,70500.11,4,1,3,413,Loyal Customers
C045955,17,4,29818.969999999998,4,3,2,432,Loyal Customers
C045956,123,3,32231.039999999997,1,2,2,122,At Risk
C045957,15,7,88034.79,4,4,4,444,Loyal Customers
C045958,2,4,244704.03999999998,5,3,5,535,Loyal Customers
C045959,191,1,1078.59,1,1,1,111,At Risk
C045960,44,4,52960.82,2,3,3,233,Standard
C045961,2,3,25528.2,5,2,2,522,Loyal Customers
C045962,1,5,53019.18,5,3,3,533,Loyal Customers
C045963,10,2,33621.33,4,1,2,412,Loyal Customers
C045964,10,2,14595.19,4,1,1,411,Loyal Customers
C045965,20,2,26700.440000000002,3,1,2,312,Standard
C045966,44,1,329.78,2,1,1,211,Standard
C045967,108,2,31779.32,1,1,2,112,At Risk
C045968,25,4,62242.56,3,3,3,333,Standard
C045969,1,3,74586.37,5,2,3,523,Loyal Customers
C045970,19,2,23135.239999999998,3,1,2,312,Standard
C045971,18,4,26004.15,4,3,2,432,Loyal Customers
C045972,11,3,77949.98000000001,4,2,4,424,Loyal Customers
C045973,22,3,39040.56,3,2,2,322,Standard
C045974,1,1,111.92,5,1,1,511,Loyal Customers
C045975,158,1,35705.62,1,1,2,112,At Risk
C045976,15,3,25480.27,4,2,2,422,Loyal Customers
C045977,8,4,63861.94,5,3,3,533,Loyal Customers
C045978,137,1,24164.29,1,1,2,112,At Risk
C045979,75,1,26159.44,1,1,2,112,At Risk
C045980,1,3,35332.520000000004,5,2,2,522,Loyal Customers
C045981,13,4,56046.07000000001,4,3,3,433,Loyal Customers
C045982,83,2,71781.06,1,1,3,113,At Risk
C045983,17,5,58958.89,4,3,3,433,Loyal Customers
C045984,10,2,15901.44,4,1,1,411,Loyal Customers
C045985,26,4,58706.14,3,3,3,333,Standard
C045986,19,1,23953.95,3,1,2,312,Standard
C045987,18,2,22025.559999999998,4,1,2,412,Loyal Customers
C045988,103,3,45101.71,1,2,2,122,At Risk
C045989,27,3,17609.62,2,2,1,221,Standard
C045991,1,2,43544.82,5,1,2,512,Loyal Customers
C045992,197,1,381.2,1,1,1,111,At Risk
C045993,20,4,57933.07,3,3,3,333,Standard
C045994,20,4,156156.85,3,3,5,335,Standard
C045995,1,1,4444.74,5,1,1,511,Loyal Customers
C045996,83,4,92872.26000000001,1,3,4,134,At Risk
C045997,2,3,45842.2,5,2,2,522,Loyal Customers
C045998,21,5,40081.84,3,3,2,332,Standard
C045999,11,3,81707.73000000001,4,2,4,424,Loyal Customers
C046000,9,3,20418.55,5,2,1,521,Loyal Customers
C046001,39,3,3332.34,2,2,1,221,Standard
C046002,19,2,37765.3,3,1,2,312,Standard
C046003,15,5,40850.42,4,3,2,432,Loyal Customers
C046004,82,1,31201.35,1,1,2,112,At Risk
C046005,29,6,101494.8,2,4,4,244,Standard
C046006,110,2,17943.0,1,1,1,111,At Risk
C046007,8,3,1378.66,5,2,1,521,Loyal Customers
C046008,61,3,63654.899999999994,1,2,3,123,At Risk
C046009,14,4,119308.48999999999,4,3,5,435,Loyal Customers
C046010,20,5,120599.04000000001,3,3,5,335,Standard
C046011,241,1,5225.38,1,1,1,111,At Risk
C046012,48,3,47446.53,2,2,3,223,Standard
C046013,20,2,24989.52,3,1,2,312,Standard
C046014,32,1,334.46,2,1,1,211,Standard
C046015,33,2,49233.33,2,1,3,213,Standard
C046016,34,5,43883.75,2,3,2,232,Standard
C046017,16,1,2138.11,4,1,1,411,Loyal Customers
C046018,20,4,31601.230000000003,3,3,2,332,Standard
C046019,29,2,56611.08,2,1,3,213,Standard
C046020,38,3,50874.93,2,2,3,223,Standard
C046021,4,5,59983.520000000004,5,3,3,533,Loyal Customers
C046022,16,2,8842.189999999999,4,1,1,411,Loyal Customers
C046023,20,2,17961.440000000002,3,1,1,311,Standard
C046024,8,3,39790.88,5,2,2,522,Loyal Customers
C046025,1,5,53313.23,5,3,3,533,Loyal Customers
C046026,76,3,50842.03,1,2,3,123,At Risk
C046028,103,2,29111.059999999998,1,1,2,112,At Risk
C046029,37,2,66691.29000000001,2,1,3,213,Standard
C046030,20,3,11322.26,3,2,1,321,Standard
C046031,48,3,95420.44999999998,2,2,4,224,Standard
C046032,20,3,38605.909999999996,3,2,2,322,Standard
C046033,2,4,61614.899999999994,5,3,3,533,Loyal Customers
C046034,130,2,19455.83,1,1,1,111,At Risk
C046035,50,4,15939.140000000001,2,3,1,231,Standard
C046036,1,5,43245.14,5,3,2,532,Loyal Customers
C046038,20,5,24744.24,3,3,2,332,Standard
C046039,73,2,8433.109999999999,1,1,1,111,At Risk
C046040,4,5,48830.340000000004,5,3,3,533,Loyal Customers
C046041,10,3,12719.92,4,2,1,421,Loyal Customers
C046042,43,1,1128.99,2,1,1,211,Standard
C046043,20,3,19681.98,3,2,1,321,Standard
C046044,2,4,8193.22,5,3,1,531,Loyal Customers
C046045,11,3,60346.990000000005,4,2,3,423,Loyal Customers
C046046,12,2,11258.439999999999,4,1,1,411,Loyal Customers
C046047,24,1,120.15,3,1,1,311,Standard
C046048,21,1,19059.84,3,1,1,311,Standard
C046049,10,5,41589.64,4,3,2,432,Loyal Customers
C046050,135,1,872.13,1,1,1,111,At Risk
C046051,89,2,694.9,1,1,1,111,At Risk
C046052,1,3,55848.46000000001,5,2,3,523,Loyal Customers
C046053,81,6,58814.93,1,4,3,143,At Risk
C046054,23,4,45566.51,3,3,2,332,Standard
C046055,74,4,53511.28999999999,1,3,3,133,At Risk
C046056,45,2,12149.77,2,1,1,211,Standard
C046057,8,3,9735.279999999999,5,2,1,521,Loyal Customers
C046058,4,4,54118.43,5,3,3,533,Loyal Customers
C046059,2,1,23023.27,5,1,2,512,Loyal Customers
C046060,41,3,22418.989999999998,2,2,2,222,Standard
C046061,25,3,51455.149999999994,3,2,3,323,Standard
C046062,4,4,83356.03,5,3,4,534,Loyal Customers
C046063,15,2,12078.94,4,1,1,411,Loyal Customers
C046064,12,3,19606.25,4,2,1,421,Loyal Customers
C046065,16,2,10261.19,4,1,1,411,Loyal Customers
C046066,17,4,127334.39,4,3,5,435,Loyal Customers
C046067,28,4,26570.420000000002,2,3,2,232,Standard
C046068,2,3,40859.05,5,2,2,522,Loyal Customers
C046069,243,1,7964.37,1,1,1,111,At Risk
C046071,20,3,23629.54,3,2,2,322,Standard
C046072,38,3,136216.65,2,2,5,225,Standard
C046073,14,4,58381.64,4,3,3,433,Loyal Customers
C046074,8,4,89046.64,5,3,4,534,Loyal Customers
C046075,9,3,27778.32,5,2,2,522,Loyal Customers
C046076,27,5,11729.38,2,3,1,231,Standard
C046077,13,4,45853.59,4,3,2,432,Loyal Customers
C046078,10,5,66800.86,4,3,3,433,Loyal Customers
C046079,165,1,68160.23,1,1,3,113,At Risk
C046080,18,4,78929.54,4,3,4,434,Loyal Customers
C046081,21,2,22273.510000000002,3,1,2,312,Standard
C046082,27,2,13739.91,2,1,1,211,Standard
C046083,17,3,30482.260000000002,4,2,2,422,Loyal Customers
C046084,27,5,87412.31,2,3,4,234,Standard
C046085,11,2,23661.519999999997,4,1,2,412,Loyal Customers
C046086,51,3,22264.05,2,2,2,222,Standard
C046087,79,3,50039.6,1,2,3,123,At Risk
C046088,49,4,19360.27,2,3,1,231,Standard
C046089,131,1,32856.91,1,1,2,112,At Risk
C046090,23,2,72785.45999999999,3,1,3,313,Standard
C046091,34,4,29828.56,2,3,2,232,Standard
C046092,5,6,90936.84,5,4,4,544,Loyal Customers
C046093,2,4,19162.63,5,3,1,531,Loyal Customers
C046094,20,2,30337.28,3,1,2,312,Standard
C046095,11,3,37052.74,4,2,2,422,Loyal Customers
C046096,16,2,17638.68,4,1,1,411,Loyal Customers
C046098,142,1,4780.6,1,1,1,111,At Risk
C046099,13,4,38338.39,4,3,2,432,Loyal Customers
C046100,80,2,15696.15,1,1,1,111,At Risk
C046101,18,5,47538.01,4,3,3,433,Loyal Customers
C046102,19,2,633.3199999999999,3,1,1,311,Standard
C046103,20,2,28252.020000000004,3,1,2,312,Standard
C046104,1,2,43242.13,5,1,2,512,Loyal Customers
C046106,1,3,112782.0,5,2,4,524,Loyal Customers
C046107,149,2,7127.66,1,1,1,111,At Risk
C046108,14,3,21729.44,4,2,1,421,Loyal Customers
C046109,20,3,54891.100000000006,3,2,3,323,Standard
C046110,7,3,34290.58,5,2,2,522,Loyal Customers
C046111,41,2,8407.05,2,1,1,211,Standard
C046112,1,6,83119.67,5,4,4,544,Loyal Customers
C046114,59,4,30173.21,1,3,2,132,At Risk
C046115,20,2,58960.37,3,1,3,313,Standard
C046116,37,2,1137.04,2,1,1,211,Standard
C046117,4,2,30307.34,5,1,2,512,Loyal Customers
C046118,4,4,66216.38,5,3,3,533,Loyal Customers
C046119,2,4,32784.07,5,3,2,532,Loyal Customers
C046120,40,2,16249.92,2,1,1,211,Standard
C046121,1,5,48390.61,5,3,3,533,Loyal Customers
C046122,12,3,26455.55,4,2,2,422,Loyal Customers
C046123,8,4,31486.75,5,3,2,532,Loyal Customers
C046124,188,1,110.87,1,1,1,111,At Risk
C046125,19,3,42100.06,3,2,2,322,Standard
C046126,5,4,26173.31,5,3,2,532,Loyal Customers
C046127,24,1,38848.4,3,1,2,312,Standard
C046128,16,3,44015.96,4,2,2,422,Loyal Customers
C046129,9,5,68770.81,5,3,3,533,Loyal Customers
C046130,191,1,14739.15,1,1,1,111,At Risk
C046131,27,3,27662.75,2,2,2,222,Standard
C046132,108,1,13885.79,1,1,1,111,At Risk
C046133,114,2,8830.07,1,1,1,111,At Risk
C046134,20,4,102733.54000000001,3,3,4,334,Standard
C046135,3,4,81537.39,5,3,4,534,Loyal Customers
C046136,21,3,18507.78,3,2,1,321,Standard
C046137,20,5,49744.94,3,3,3,333,Standard
C046138,15,4,122710.48999999999,4,3,5,435,Loyal Customers
C046139,108,1,45735.85,1,1,2,112,At Risk
C046140,218,1,6171.97,1,1,1,111,At Risk
C046141,89,1,61634.69,1,1,3,113,At Risk
C046142,20,4,52330.44,3,3,3,333,Standard
C046143,10,2,3097.51,4,1,1,411,Loyal Customers
C046144,77,2,16608.68,1,1,1,111,At Risk
C046145,13,3,38458.09,4,2,2,422,Loyal Customers
C046146,9,5,92524.45999999999,5,3,4,534,Loyal Customers
C046147,20,4,16622.309999999998,3,3,1,331,Standard
C046148,8,2,1520.88,5,1,1,511,Loyal Customers
C046149,183,1,10298.81,1,1,1,111,At Risk
C046150,23,4,35360.0,3,3,2,332,Standard
C046151,163,1,13732.01,1,1,1,111,At Risk
C046152,3,2,39389.96,5,1,2,512,Loyal Customers
C046153,5,1,20438.29,5,1,1,511,Loyal Customers
C046154,20,3,21835.12,3,2,1,321,Standard
C046155,9,2,47391.130000000005,5,1,3,513,Loyal Customers
C046156,14,4,43684.259999999995,4,3,2,432,Loyal Customers
C046157,72,2,23075.78,1,1,2,112,At Risk
C046158,6,3,6308.29,5,2,1,521,Loyal Customers
C046159,7,2,23275.91,5,1,2,512,Loyal Customers
C046160,4,5,63877.22,5,3,3,533,Loyal Customers
C046161,24,4,64112.93,3,3,3,333,Standard
C046162,5,3,19621.41,5,2,1,521,Loyal Customers
C046163,20,2,14231.79,3,1,1,311,Standard
C046164,10,3,5088.25,4,2,1,421,Loyal Customers
C046165,4,3,31017.760000000002,5,2,2,522,Loyal Customers
C046166,71,2,25528.41,1,1,2,112,At Risk
C046167,2,3,20774.64,5,2,1,521,Loyal Customers
C046168,66,2,19026.64,1,1,1,111,At Risk
C046169,7,1,7503.05,5,1,1,511,Loyal Customers
C046170,20,4,61901.61,3,3,3,333,Standard
C046171,12,3,66775.31,4,2,3,423,Loyal Customers
C046172,46,1,3244.46,2,1,1,211,Standard
C046173,12,6,40048.08,4,4,2,442,Loyal Customers
C046175,27,3,40610.649999999994,2,2,2,222,Standard
C046176,17,3,51592.44,4,2,3,423,Loyal Customers
C046177,1,2,15501.06,5,1,1,511,Loyal Customers
C046178,5,3,44987.95,5,2,2,522,Loyal Customers
C046179,114,1,1744.79,1,1,1,111,At Risk
C046180,4,3,16361.88,5,2,1,521,Loyal Customers
C046181,23,2,44653.649999999994,3,1,2,312,Standard
C046182,51,3,41607.93,2,2,2,222,Standard
C046183,1,4,58057.399999999994,5,3,3,533,Loyal Customers
C046185,15,4,18003.57,4,3,1,431,Loyal Customers
C046186,20,6,96072.58,3,4,4,344,Standard
C046187,20,2,24282.45,3,1,2,312,Standard
C046189,23,4,94601.59,3,3,4,334,Standard
C046190,20,4,43725.020000000004,3,3,2,332,Standard
C046191,89,2,18490.52,1,1,1,111,At Risk
C046192,99,2,8504.91,1,1,1,111,At Risk
C046193,71,3,68120.98,1,2,3,123,At Risk
C046194,12,5,32271.010000000006,4,3,2,432,Loyal Customers
C046195,8,4,51732.56,5,3,3,533,Loyal Customers
C046196,125,3,28890.13,1,2,2,122,At Risk
C046197,20,1,13172.54,3,1,1,311,Standard
C046198,8,3,46893.96,5,2,3,523,Loyal Customers
C046199,71,2,71066.25,1,1,3,113,At Risk
C046200,6,1,5815.400000000001,5,1,1,511,Loyal Customers
C046202,28,4,35028.270000000004,2,3,2,232,Standard
C046203,15,4,78720.41,4,3,4,434,Loyal Customers
C046204,17,4,41410.91,4,3,2,432,Loyal Customers
C046205,152,2,70498.15000000001,1,1,3,113,At Risk
C046206,10,5,37251.079999999994,4,3,2,432,Loyal Customers
C046207,9,2,41452.95,5,1,2,512,Loyal Customers
C046208,25,3,15329.69,3,2,1,321,Standard
C046209,158,3,9315.25,1,2,1,121,At Risk
C046210,1,3,88737.68000000001,5,2,4,524,Loyal Customers
C046211,45,6,39665.229999999996,2,4,2,242,Standard
C046212,20,2,40435.51,3,1,2,312,Standard
C046213,15,2,32309.08,4,1,2,412,Loyal Customers
C046214,109,1,57312.67,1,1,3,113,At Risk
C046215,14,2,29222.65,4,1,2,412,Loyal Customers
C046216,82,1,10801.39,1,1,1,111,At Risk
C046217,75,2,18464.88,1,1,1,111,At Risk
C046218,28,4,45250.14,2,3,2,232,Standard
C046219,8,5,72085.66,5,3,3,533,Loyal Customers
C046220,2,5,60646.69,5,3,3,533,Loyal Customers
C046221,29,5,88558.09,2,3,4,234,Standard
C046222,51,3,11123.289999999999,2,2,1,221,Standard
C046223,2,4,37071.15,5,3,2,532,Loyal Customers
C046224,72,4,22324.549999999996,1,3,2,132,At Risk
C046225,8,3,29604.649999999998,5,2,2,522,Loyal Customers
C046226,4,6,27354.050000000003,5,4,2,542,Loyal Customers
C046227,19,3,72360.87,3,2,3,323,Standard
C046228,5,3,71762.08,5,2,3,523,Loyal Customers
C046229,20,1,805.0,3,1,1,311,Standard
C046230,20,1,4597.02,3,1,1,311,Standard
C046231,21,3,35537.79,3,2,2,322,Standard
C046232,2,4,82091.48999999999,5,3,4,534,Loyal Customers
C046233,9,3,43843.74,5,2,2,522,Loyal Customers
C046234,22,3,39529.10999999999,3,2,2,322,Standard
C046235,44,2,16879.29,2,1,1,211,Standard
C046236,17,4,73334.35,4,3,3,433,Loyal Customers
C046237,4,2,70839.12,5,1,3,513,Loyal Customers
C046238,27,3,49904.63,2,2,3,223,Standard
C046239,24,3,12657.59,3,2,1,321,Standard
C046241,44,1,260.07,2,1,1,211,Standard
C046242,14,1,42835.99999999999,4,1,2,412,Loyal Customers
C046243,48,2,24990.59,2,1,2,212,Standard
C046244,76,2,25123.52,1,1,2,112,At Risk
C046245,20,2,14154.580000000002,3,1,1,311,Standard
C046246,26,2,12917.720000000001,3,1,1,311,Standard
C046247,73,2,103620.07,1,1,4,114,At Risk
C046248,114,2,21278.49,1,1,1,111,At Risk
C046249,4,1,145.24,5,1,1,511,Loyal Customers
C046250,27,4,36583.29,2,3,2,232,Standard
C046252,6,3,17261.14,5,2,1,521,Loyal Customers
C046253,20,3,27807.0,3,2,2,322,Standard
C046254,27,5,62859.369999999995,2,3,3,233,Standard
C046255,54,5,15709.55,2,3,1,231,Standard
C046256,59,2,20129.74,1,1,1,111,At Risk
C046257,30,2,692.21,2,1,1,211,Standard
C046258,3,6,112882.02,5,4,4,544,Loyal Customers
C046259,83,2,20085.31,1,1,1,111,At Risk
C046261,240,1,14975.73,1,1,1,111,At Risk
C046262,16,4,11238.15,4,3,1,431,Loyal Customers
C046263,1,3,42083.9,5,2,2,522,Loyal Customers
C046264,20,2,6196.04,3,1,1,311,Standard
C046265,50,4,42150.92,2,3,2,232,Standard
C046266,20,4,46139.11,3,3,2,332,Standard
C046267,28,4,75597.35,2,3,4,234,Standard
C046268,108,3,46657.34,1,2,3,123,At Risk
C046269,240,1,173.48000000000002,1,1,1,111,At Risk
C046270,59,3,46699.75,1,2,3,123,At Risk
C046271,11,5,31870.480000000003,4,3,2,432,Loyal Customers
C046272,80,1,2634.05,1,1,1,111,At Risk
C046273,39,1,75982.12,2,1,4,214,Standard
C046274,68,3,46632.9,1,2,3,123,At Risk
C046275,53,3,157119.13999999998,2,2,5,225,Standard
C046276,1,3,33336.43,5,2,2,522,Loyal Customers
C046277,24,3,37011.24,3,2,2,322,Standard
C046278,66,4,59944.409999999996,1,3,3,133,At Risk
C046279,48,1,11013.72,2,1,1,211,Standard
C046280,45,3,19409.23,2,2,1,221,Standard
C046281,34,2,25653.72,2,1,2,212,Standard
C046282,19,5,50558.72,3,3,3,333,Standard
C046283,5,3,1601.55,5,2,1,521,Loyal Customers
C046284,19,2,25452.629999999997,3,1,2,312,Standard
C046285,93,2,29070.21,1,1,2,112,At Risk
C046286,6,4,21398.67,5,3,1,531,Loyal Customers
C046287,1,1,9665.0,5,1,1,511,Loyal Customers
C046288,13,2,59792.39,4,1,3,413,Loyal Customers
C046289,13,4,44265.63,4,3,2,432,Loyal Customers
C046290,141,1,6781.94,1,1,1,111,At Risk
C046291,2,4,40546.28,5,3,2,532,Loyal Customers
C046292,55,4,20958.42,2,3,1,231,Standard
C046293,2,5,72481.04999999999,5,3,3,533,Loyal Customers
C046295,3,5,27140.7,5,3,2,532,Loyal Customers
C046296,10,5,62888.79,4,3,3,433,Loyal Customers
C046297,83,2,58534.200000000004,1,1,3,113,At Risk
C046298,26,5,33911.35,3,3,2,332,Standard
C046299,17,4,36777.04,4,3,2,432,Loyal Customers
C046300,20,3,9846.45,3,2,1,321,Standard
C046301,21,6,65126.85,3,4,3,343,Standard
C046302,26,2,27064.13,3,1,2,312,Standard
C046303,20,5,24558.34,3,3,2,332,Standard
C046305,22,3,20333.86,3,2,1,321,Standard
C046306,24,2,27837.879999999997,3,1,2,312,Standard
C046307,11,2,21684.85,4,1,1,411,Loyal Customers
C046308,14,1,6776.79,4,1,1,411,Loyal Customers
C046309,7,3,75968.84,5,2,4,524,Loyal Customers
C046310,37,2,109515.76000000001,2,1,4,214,Standard
C046311,8,2,29797.23,5,1,2,512,Loyal Customers
C046312,20,5,35582.13,3,3,2,332,Standard
C046313,1,4,123013.81,5,3,5,535,Loyal Customers
C046314,140,1,196.48,1,1,1,111,At Risk
C046315,20,4,19988.88,3,3,1,331,Standard
C046316,10,3,20342.15,4,2,1,421,Loyal Customers
C046317,29,2,29495.33,2,1,2,212,Standard
C046318,21,3,91166.94,3,2,4,324,Standard
C046319,76,1,383.52,1,1,1,111,At Risk
